x-axis,1,REF1
second,Volt,Volt
+544.171200E-06,+3.232286401093E+00,-108.542747796E-03
+544.172800E-06,+3.232286401093E+00,-108.542747796E-03
+544.174400E-06,+3.232286401093E+00,-108.542747796E-03
+544.176000E-06,+3.292587914371E+00,-108.542747796E-03
+544.177600E-06,+3.252386897004E+00,-108.542747796E-03
+544.179200E-06,+3.232286401093E+00,-108.542747796E-03
+544.180800E-06,+3.232286401093E+00,-108.542747796E-03
+544.182400E-06,+3.232286401093E+00,-108.542747796E-03
+544.184000E-06,+3.232286401093E+00,-108.542747796E-03
+544.185600E-06,+3.232286401093E+00,-108.542747796E-03
+544.187200E-06,+3.232286401093E+00,-108.542747796E-03
+544.188800E-06,+3.232286401093E+00,-108.542747796E-03
+544.190400E-06,+3.232286401093E+00,-108.542747796E-03
+544.192000E-06,+3.232286401093E+00,-108.542747796E-03
+544.193600E-06,+3.232286401093E+00,-108.542747796E-03
+544.195200E-06,+3.232286401093E+00,-108.542747796E-03
+544.196800E-06,+3.232286401093E+00,-108.542747796E-03
+544.198400E-06,+3.232286401093E+00,-108.542747796E-03
+544.200000E-06,+3.232286401093E+00,-108.542747796E-03
+544.201600E-06,+3.232286401093E+00,-108.542747796E-03
+544.203200E-06,+3.232286401093E+00,-108.542747796E-03
+544.204800E-06,+3.232286401093E+00,-108.542747796E-03
+544.206400E-06,+3.232286401093E+00,-108.542747796E-03
+544.208000E-06,+3.232286401093E+00,-108.542747796E-03
+544.209600E-06,+3.232286401093E+00,-108.542747796E-03
+544.211200E-06,+3.232286401093E+00,-108.542747796E-03
+544.212800E-06,+3.232286401093E+00,-108.542747796E-03
+544.214400E-06,+3.232286401093E+00,-108.542747796E-03
+544.216000E-06,+3.232286401093E+00,-108.542747796E-03
+544.217600E-06,+3.232286401093E+00,-108.542747796E-03
+544.219200E-06,+3.232286401093E+00,-111.119735597E-03
+544.220800E-06,+3.232286401093E+00,-115.242915556E-03
+544.222400E-06,+3.171984887811E+00,-119.366095514E-03
+544.224000E-06,+3.212185905187E+00,-123.489275473E-03
+544.225600E-06,+3.232286401093E+00,-127.612455431E-03
+544.227200E-06,+3.232286401093E+00,-131.735635390E-03
+544.228800E-06,+3.232286401093E+00,-135.858815348E-03
+544.230400E-06,+3.232286401093E+00,-139.981995306E-03
+544.232000E-06,+3.292587914377E+00,-144.105175265E-03
+544.233600E-06,+3.252386896999E+00,-148.228355223E-03
+544.235200E-06,+3.232286401093E+00,-152.351535182E-03
+544.236800E-06,+3.232286401093E+00,-156.474715140E-03
+544.238400E-06,+3.232286401093E+00,-160.597895098E-03
+544.240000E-06,+3.232286401093E+00,-164.721075057E-03
+544.241600E-06,+3.232286401093E+00,-168.844255015E-03
+544.243200E-06,+3.232286401093E+00,-172.967434974E-03
+544.244800E-06,+3.232286401093E+00,-177.090614932E-03
+544.246400E-06,+3.232286401093E+00,-181.213794891E-03
+544.248000E-06,+3.232286401093E+00,-185.336974849E-03
+544.249600E-06,+3.232286401093E+00,-188.429359162E-03
+544.251200E-06,+3.232286401093E+00,-184.306179204E-03
+544.252800E-06,+3.232286401093E+00,-180.182999245E-03
+544.254400E-06,+3.232286401093E+00,-176.059819287E-03
+544.256000E-06,+3.232286401093E+00,-171.936639328E-03
+544.257600E-06,+3.232286401093E+00,-167.813459370E-03
+544.259200E-06,+3.232286401093E+00,-163.690279411E-03
+544.260800E-06,+3.232286401093E+00,-159.567099453E-03
+544.262400E-06,+3.232286401093E+00,-155.443919495E-03
+544.264000E-06,+3.292587914380E+00,-151.320739536E-03
+544.265600E-06,+3.312688410282E+00,-147.197559578E-03
+544.267200E-06,+3.252386896994E+00,-143.074379619E-03
+544.268800E-06,+3.232286401093E+00,-138.951199661E-03
+544.270400E-06,+3.232286401093E+00,-134.828019703E-03
+544.272000E-06,+3.232286401093E+00,-130.704839744E-03
+544.273600E-06,+3.232286401093E+00,-126.581659786E-03
+544.275200E-06,+3.292587914381E+00,-122.458479827E-03
+544.276800E-06,+3.252386896993E+00,-118.335299869E-03
+544.278400E-06,+3.232286401093E+00,-114.212119910E-03
+544.280000E-06,+3.232286401093E+00,-110.088939952E-03
+544.281600E-06,+3.232286401093E+00,-108.542747796E-03
+544.283200E-06,+3.232286401093E+00,-108.542747796E-03
+544.284800E-06,+3.232286401093E+00,-108.542747796E-03
+544.286400E-06,+3.232286401093E+00,-108.542747796E-03
+544.288000E-06,+3.232286401093E+00,-108.542747796E-03
+544.289600E-06,+3.232286401093E+00,-108.542747796E-03
+544.291200E-06,+3.232286401093E+00,-108.542747796E-03
+544.292800E-06,+3.232286401093E+00,-108.542747796E-03
+544.294400E-06,+3.292587914384E+00,-108.542747796E-03
+544.296000E-06,+3.312688410282E+00,-108.542747796E-03
+544.297600E-06,+3.252386896992E+00,-108.542747796E-03
+544.299200E-06,+3.232286401093E+00,-108.542747796E-03
+544.300800E-06,+3.232286401093E+00,-108.542747796E-03
+544.302400E-06,+3.232286401093E+00,-108.542747796E-03
+544.304000E-06,+3.232286401093E+00,-108.542747796E-03
+544.305600E-06,+3.232286401093E+00,-108.542747796E-03
+544.307200E-06,+3.232286401093E+00,-108.542747796E-03
+544.308800E-06,+3.232286401093E+00,-108.542747796E-03
+544.310400E-06,+3.232286401093E+00,-108.542747796E-03
+544.312000E-06,+3.232286401093E+00,-108.542747796E-03
+544.313600E-06,+3.232286401093E+00,-108.542747796E-03
+544.315200E-06,+3.232286401093E+00,-108.542747796E-03
+544.316800E-06,+3.232286401093E+00,-108.542747796E-03
+544.318400E-06,+3.232286401093E+00,-108.542747796E-03
+544.320000E-06,+3.292587914387E+00,-108.542747796E-03
+544.321600E-06,+3.252386896989E+00,-108.542747796E-03
+544.323200E-06,+3.232286401093E+00,-108.542747796E-03
+544.324800E-06,+3.232286401093E+00,-108.542747796E-03
+544.326400E-06,+3.232286401093E+00,-108.542747796E-03
+544.328000E-06,+3.232286401093E+00,-108.542747796E-03
+544.329600E-06,+3.232286401093E+00,-108.542747796E-03
+544.331200E-06,+3.232286401093E+00,-108.542747796E-03
+544.332800E-06,+3.232286401093E+00,-108.542747796E-03
+544.334400E-06,+3.232286401093E+00,-108.542747796E-03
+544.336000E-06,+3.232286401093E+00,-108.542747796E-03
+544.337600E-06,+3.232286401093E+00,-108.542747796E-03
+544.339200E-06,+3.232286401093E+00,-108.542747796E-03
+544.340800E-06,+3.232286401093E+00,-108.542747796E-03
+544.342400E-06,+3.232286401093E+00,-108.542747796E-03
+544.344000E-06,+3.232286401093E+00,-108.542747796E-03
+544.345600E-06,+3.232286401093E+00,-108.542747796E-03
+544.347200E-06,+3.232286401093E+00,-108.542747796E-03
+544.348800E-06,+3.232286401093E+00,-108.542747796E-03
+544.350400E-06,+3.232286401093E+00,-108.542747796E-03
+544.352000E-06,+3.232286401093E+00,-108.542747796E-03
+544.353600E-06,+3.292587914390E+00,-108.542747796E-03
+544.355200E-06,+3.252386896985E+00,-108.542747796E-03
+544.356800E-06,+3.232286401093E+00,-108.542747796E-03
+544.358400E-06,+3.232286401093E+00,-108.542747796E-03
+544.360000E-06,+3.232286401093E+00,-108.542747796E-03
+544.361600E-06,+3.232286401093E+00,-108.542747796E-03
+544.363200E-06,+3.232286401093E+00,-108.542747796E-03
+544.364800E-06,+3.292587914391E+00,-108.542747796E-03
+544.366400E-06,+3.252386896983E+00,-108.542747796E-03
+544.368000E-06,+3.292587914392E+00,-108.542747796E-03
+544.369600E-06,+3.252386896983E+00,-108.542747796E-03
+544.371200E-06,+3.292587914392E+00,-108.542747796E-03
+544.372800E-06,+3.252386896983E+00,-108.542747796E-03
+544.374400E-06,+3.232286401093E+00,-108.542747796E-03
+544.376000E-06,+3.232286401093E+00,-108.542747796E-03
+544.377600E-06,+3.232286401093E+00,-108.542747796E-03
+544.379200E-06,+3.232286401093E+00,-108.542747796E-03
+544.380800E-06,+3.232286401093E+00,-108.542747796E-03
+544.382400E-06,+3.232286401093E+00,-108.542747796E-03
+544.384000E-06,+3.292587914394E+00,-108.542747796E-03
+544.385600E-06,+3.252386896982E+00,-108.542747796E-03
+544.387200E-06,+3.232286401093E+00,-108.542747796E-03
+544.388800E-06,+3.232286401093E+00,-108.542747796E-03
+544.390400E-06,+3.232286401093E+00,-108.542747796E-03
+544.392000E-06,+3.232286401093E+00,-108.542747796E-03
+544.393600E-06,+3.232286401093E+00,-108.542747796E-03
+544.395200E-06,+3.232286401093E+00,-108.542747796E-03
+544.396800E-06,+3.292587914395E+00,-108.542747796E-03
+544.398400E-06,+3.312688410282E+00,-108.542747796E-03
+544.400000E-06,+3.252386896980E+00,-108.542747796E-03
+544.401600E-06,+3.232286401093E+00,-108.542747796E-03
+544.403200E-06,+3.232286401093E+00,-108.542747796E-03
+544.404800E-06,+3.232286401093E+00,-108.542747796E-03
+544.406400E-06,+3.232286401093E+00,-108.542747796E-03
+544.408000E-06,+3.232286401093E+00,-108.542747796E-03
+544.409600E-06,+3.292587914396E+00,-108.542747796E-03
+544.411200E-06,+3.252386896979E+00,-108.542747796E-03
+544.412800E-06,+3.232286401093E+00,-108.542747796E-03
+544.414400E-06,+3.232286401093E+00,-108.542747796E-03
+544.416000E-06,+3.232286401093E+00,-108.542747796E-03
+544.417600E-06,+3.232286401093E+00,-108.542747796E-03
+544.419200E-06,+3.292587914397E+00,-108.542747796E-03
+544.420800E-06,+3.252386896978E+00,-108.542747796E-03
+544.422400E-06,+3.232286401093E+00,-108.542747796E-03
+544.424000E-06,+3.232286401093E+00,-108.542747796E-03
+544.425600E-06,+3.232286401093E+00,-108.542747796E-03
+544.427200E-06,+3.232286401093E+00,-108.542747796E-03
+544.428800E-06,+3.232286401093E+00,-108.542747796E-03
+544.430400E-06,+3.232286401093E+00,-108.542747796E-03
+544.432000E-06,+3.292587914399E+00,-108.542747796E-03
+544.433600E-06,+3.252386896976E+00,-108.542747796E-03
+544.435200E-06,+3.232286401093E+00,-108.542747796E-03
+544.436800E-06,+3.232286401093E+00,-108.542747796E-03
+544.438400E-06,+3.232286401093E+00,-108.542747796E-03
+544.440000E-06,+3.232286401093E+00,-108.542747796E-03
+544.441600E-06,+3.292587914400E+00,-108.542747796E-03
+544.443200E-06,+3.252386896975E+00,-108.542747796E-03
+544.444800E-06,+3.292587914400E+00,-108.542747796E-03
+544.446400E-06,+3.252386896975E+00,-108.542747796E-03
+544.448000E-06,+3.292587914401E+00,-108.542747796E-03
+544.449600E-06,+3.252386896975E+00,-108.542747796E-03
+544.451200E-06,+3.232286401093E+00,-108.542747796E-03
+544.452800E-06,+3.232286401093E+00,-108.542747796E-03
+544.454400E-06,+3.232286401093E+00,-108.542747796E-03
+544.456000E-06,+3.232286401093E+00,-108.542747796E-03
+544.457600E-06,+3.232286401093E+00,-108.542747796E-03
+544.459200E-06,+3.232286401093E+00,-108.542747796E-03
+544.460800E-06,+3.292587914402E+00,-108.542747796E-03
+544.462400E-06,+3.252386896973E+00,-108.542747796E-03
+544.464000E-06,+3.232286401093E+00,-108.542747796E-03
+544.465600E-06,+3.232286401093E+00,-108.542747796E-03
+544.467200E-06,+3.232286401093E+00,-108.542747796E-03
+544.468800E-06,+3.232286401093E+00,-108.542747796E-03
+544.470400E-06,+3.232286401093E+00,-108.542747796E-03
+544.472000E-06,+3.232286401093E+00,-108.542747796E-03
+544.473600E-06,+3.292587914403E+00,-108.542747796E-03
+544.475200E-06,+3.252386896972E+00,-108.542747796E-03
+544.476800E-06,+3.232286401093E+00,-108.542747796E-03
+544.478400E-06,+3.232286401093E+00,-108.542747796E-03
+544.480000E-06,+3.232286401093E+00,-108.542747796E-03
+544.481600E-06,+3.232286401093E+00,-108.542747796E-03
+544.483200E-06,+3.292587914405E+00,-108.542747796E-03
+544.484800E-06,+3.252386896970E+00,-108.542747796E-03
+544.486400E-06,+3.292587914405E+00,-108.542747796E-03
+544.488000E-06,+3.252386896970E+00,-108.542747796E-03
+544.489600E-06,+3.232286401093E+00,-108.542747796E-03
+544.491200E-06,+3.232286401093E+00,-108.542747796E-03
+544.492800E-06,+3.232286401093E+00,-108.542747796E-03
+544.494400E-06,+3.232286401093E+00,-108.542747796E-03
+544.496000E-06,+3.232286401093E+00,-108.542747796E-03
+544.497600E-06,+3.232286401093E+00,-108.542747796E-03
+544.499200E-06,+3.292587914406E+00,-108.542747796E-03
+544.500800E-06,+3.252386896969E+00,-108.542747796E-03
+544.502400E-06,+3.232286401093E+00,-108.542747796E-03
+544.504000E-06,+3.232286401093E+00,-108.542747796E-03
+544.505600E-06,+3.292587914407E+00,-108.542747796E-03
+544.507200E-06,+3.252386896968E+00,-108.542747796E-03
+544.508800E-06,+3.232286401093E+00,-108.542747796E-03
+544.510400E-06,+3.232286401093E+00,-108.542747796E-03
+544.512000E-06,+3.232286401093E+00,-108.542747796E-03
+544.513600E-06,+3.232286401093E+00,-108.542747796E-03
+544.515200E-06,+3.232286401093E+00,-108.542747796E-03
+544.516800E-06,+3.232286401093E+00,-108.542747796E-03
+544.518400E-06,+3.292587914408E+00,-108.542747796E-03
+544.520000E-06,+3.312688410282E+00,-108.542747796E-03
+544.521600E-06,+3.252386896966E+00,-108.542747796E-03
+544.523200E-06,+3.232286401093E+00,-108.542747796E-03
+544.524800E-06,+3.232286401093E+00,-108.542747796E-03
+544.526400E-06,+3.232286401093E+00,-108.542747796E-03
+544.528000E-06,+3.232286401093E+00,-108.542747796E-03
+544.529600E-06,+3.232286401093E+00,-108.542747796E-03
+544.531200E-06,+3.232286401093E+00,-108.542747796E-03
+544.532800E-06,+3.232286401093E+00,-108.542747796E-03
+544.534400E-06,+3.232286401093E+00,-108.542747796E-03
+544.536000E-06,+3.232286401093E+00,-108.542747796E-03
+544.537600E-06,+3.232286401093E+00,-108.542747796E-03
+544.539200E-06,+3.232286401093E+00,-108.542747796E-03
+544.540800E-06,+3.232286401093E+00,-108.542747796E-03
+544.542400E-06,+3.232286401093E+00,-108.542747796E-03
+544.544000E-06,+3.292587914411E+00,-108.542747796E-03
+544.545600E-06,+3.252386896964E+00,-108.542747796E-03
+544.547200E-06,+3.232286401093E+00,-108.542747796E-03
+544.548800E-06,+3.232286401093E+00,-108.542747796E-03
+544.550400E-06,+3.292587914412E+00,-108.542747796E-03
+544.552000E-06,+3.252386896963E+00,-108.542747796E-03
+544.553600E-06,+3.232286401093E+00,-108.542747796E-03
+544.555200E-06,+3.232286401093E+00,-108.542747796E-03
+544.556800E-06,+3.232286401093E+00,-108.542747796E-03
+544.558400E-06,+3.232286401093E+00,-108.542747796E-03
+544.560000E-06,+3.232286401093E+00,-108.542747796E-03
+544.561600E-06,+3.232286401093E+00,-108.542747796E-03
+544.563200E-06,+3.232286401093E+00,-108.542747796E-03
+544.564800E-06,+3.232286401093E+00,-108.542747796E-03
+544.566400E-06,+3.232286401093E+00,-108.542747796E-03
+544.568000E-06,+3.232286401093E+00,-108.542747796E-03
+544.569600E-06,+3.232286401093E+00,-108.542747796E-03
+544.571200E-06,+3.232286401093E+00,-108.542747796E-03
+544.572800E-06,+3.292587914414E+00,-108.542747796E-03
+544.574400E-06,+3.252386896961E+00,-108.542747796E-03
+544.576000E-06,+3.292587914415E+00,-108.542747796E-03
+544.577600E-06,+3.252386896961E+00,-108.542747796E-03
+544.579200E-06,+3.232286401093E+00,-108.542747796E-03
+544.580800E-06,+3.232286401093E+00,-108.542747796E-03
+544.582400E-06,+3.232286401093E+00,-108.542747796E-03
+544.584000E-06,+3.232286401093E+00,-108.542747796E-03
+544.585600E-06,+3.292587914416E+00,-108.542747796E-03
+544.587200E-06,+3.252386896959E+00,-108.542747796E-03
+544.588800E-06,+3.232286401093E+00,-108.542747796E-03
+544.590400E-06,+3.232286401093E+00,-108.542747796E-03
+544.592000E-06,+3.232286401093E+00,-108.542747796E-03
+544.593600E-06,+3.232286401093E+00,-108.542747796E-03
+544.595200E-06,+3.232286401093E+00,-108.542747796E-03
+544.596800E-06,+3.232286401093E+00,-108.542747796E-03
+544.598400E-06,+3.232286401093E+00,-108.542747796E-03
+544.600000E-06,+3.232286401093E+00,-108.542747796E-03
+544.601600E-06,+3.232286401093E+00,-108.542747796E-03
+544.603200E-06,+3.232286401093E+00,-108.542747796E-03
+544.604800E-06,+3.232286401093E+00,-108.542747796E-03
+544.606400E-06,+3.232286401093E+00,-108.542747796E-03
+544.608000E-06,+3.232286401093E+00,-108.542747796E-03
+544.609600E-06,+3.232286401093E+00,-108.542747796E-03
+544.611200E-06,+3.232286401093E+00,-108.542747796E-03
+544.612800E-06,+3.232286401093E+00,-108.542747796E-03
+544.614400E-06,+3.232286401093E+00,-108.542747796E-03
+544.616000E-06,+3.232286401093E+00,-108.542747796E-03
+544.617600E-06,+3.232286401093E+00,-108.542747796E-03
+544.619200E-06,+3.232286401093E+00,-108.542747796E-03
+544.620800E-06,+3.232286401093E+00,-108.542747796E-03
+544.622400E-06,+3.232286401093E+00,-108.542747796E-03
+544.624000E-06,+3.232286401093E+00,-108.542747796E-03
+544.625600E-06,+3.232286401093E+00,-108.542747796E-03
+544.627200E-06,+3.232286401093E+00,-108.542747796E-03
+544.628800E-06,+3.232286401093E+00,-108.542747796E-03
+544.630400E-06,+3.232286401093E+00,-108.542747796E-03
+544.632000E-06,+3.232286401093E+00,-108.542747796E-03
+544.633600E-06,+3.232286401093E+00,-108.542747796E-03
+544.635200E-06,+3.232286401093E+00,-108.542747796E-03
+544.636800E-06,+3.232286401093E+00,-108.542747796E-03
+544.638400E-06,+3.232286401093E+00,-108.542747796E-03
+544.640000E-06,+3.232286401093E+00,-108.542747796E-03
+544.641600E-06,+3.232286401093E+00,-108.542747796E-03
+544.643200E-06,+3.232286401093E+00,-108.542747796E-03
+544.644800E-06,+3.232286401093E+00,-108.542747796E-03
+544.646400E-06,+3.232286401093E+00,-108.542747796E-03
+544.648000E-06,+3.232286401093E+00,-108.542747796E-03
+544.649600E-06,+3.232286401093E+00,-108.542747796E-03
+544.651200E-06,+3.232286401093E+00,-108.542747796E-03
+544.652800E-06,+3.232286401093E+00,-108.542747796E-03
+544.654400E-06,+3.292587914423E+00,-108.542747796E-03
+544.656000E-06,+3.252386896952E+00,-108.542747796E-03
+544.657600E-06,+3.232286401093E+00,-108.542747796E-03
+544.659200E-06,+3.292587914424E+00,-108.542747796E-03
+544.660800E-06,+3.252386896951E+00,-108.542747796E-03
+544.662400E-06,+3.232286401093E+00,-108.542747796E-03
+544.664000E-06,+3.232286401093E+00,-108.542747796E-03
+544.665600E-06,+3.232286401093E+00,-108.542747796E-03
+544.667200E-06,+3.292587914425E+00,-108.542747796E-03
+544.668800E-06,+3.252386896951E+00,-108.542747796E-03
+544.670400E-06,+3.232286401093E+00,-108.542747796E-03
+544.672000E-06,+3.232286401093E+00,-108.542747796E-03
+544.673600E-06,+3.232286401093E+00,-108.542747796E-03
+544.675200E-06,+3.232286401093E+00,-108.542747796E-03
+544.676800E-06,+3.232286401093E+00,-108.542747796E-03
+544.678400E-06,+3.232286401093E+00,-108.542747796E-03
+544.680000E-06,+3.232286401093E+00,-108.542747796E-03
+544.681600E-06,+3.232286401093E+00,-108.542747796E-03
+544.683200E-06,+3.292587914426E+00,-108.542747796E-03
+544.684800E-06,+3.252386896948E+00,-108.542747796E-03
+544.686400E-06,+3.232286401093E+00,-108.542747796E-03
+544.688000E-06,+3.232286401093E+00,-108.542747796E-03
+544.689600E-06,+3.292587914427E+00,-108.542747796E-03
+544.691200E-06,+3.252386896948E+00,-108.542747796E-03
+544.692800E-06,+3.232286401093E+00,-108.542747796E-03
+544.694400E-06,+3.232286401093E+00,-108.542747796E-03
+544.696000E-06,+3.232286401093E+00,-108.542747796E-03
+544.697600E-06,+3.292587914428E+00,-108.542747796E-03
+544.699200E-06,+3.252386896947E+00,-108.542747796E-03
+544.700800E-06,+3.232286401093E+00,-108.542747796E-03
+544.702400E-06,+3.232286401093E+00,-108.542747796E-03
+544.704000E-06,+3.232286401093E+00,-108.542747796E-03
+544.705600E-06,+3.232286401093E+00,-108.542747796E-03
+544.707200E-06,+3.292587914429E+00,-108.542747796E-03
+544.708800E-06,+3.312688410282E+00,-108.542747796E-03
+544.710400E-06,+3.312688410282E+00,-108.542747796E-03
+544.712000E-06,+3.252386896946E+00,-108.542747796E-03
+544.713600E-06,+3.232286401093E+00,-108.542747796E-03
+544.715200E-06,+3.232286401093E+00,-108.542747796E-03
+544.716800E-06,+3.292587914430E+00,-108.542747796E-03
+544.718400E-06,+3.252386896945E+00,-108.542747796E-03
+544.720000E-06,+3.232286401093E+00,-108.542747796E-03
+544.721600E-06,+3.292587914430E+00,-108.542747796E-03
+544.723200E-06,+3.252386896944E+00,-108.542747796E-03
+544.724800E-06,+3.232286401093E+00,-108.542747796E-03
+544.726400E-06,+3.232286401093E+00,-108.542747796E-03
+544.728000E-06,+3.292587914432E+00,-108.542747796E-03
+544.729600E-06,+3.312688410282E+00,-108.542747796E-03
+544.731200E-06,+3.312688410282E+00,-108.542747796E-03
+544.732800E-06,+3.312688410282E+00,-108.542747796E-03
+544.734400E-06,+3.252386896943E+00,-108.542747796E-03
+544.736000E-06,+3.232286401093E+00,-108.542747796E-03
+544.737600E-06,+3.232286401093E+00,-108.542747796E-03
+544.739200E-06,+3.232286401093E+00,-108.542747796E-03
+544.740800E-06,+3.232286401093E+00,-108.542747796E-03
+544.742400E-06,+3.232286401093E+00,-108.542747796E-03
+544.744000E-06,+3.232286401093E+00,-108.542747796E-03
+544.745600E-06,+3.232286401093E+00,-108.542747796E-03
+544.747200E-06,+3.232286401093E+00,-108.542747796E-03
+544.748800E-06,+3.232286401093E+00,-108.542747796E-03
+544.750400E-06,+3.232286401093E+00,-108.542747796E-03
+544.752000E-06,+3.232286401093E+00,-108.542747796E-03
+544.753600E-06,+3.232286401093E+00,-108.542747796E-03
+544.755200E-06,+3.232286401093E+00,-108.542747796E-03
+544.756800E-06,+3.232286401093E+00,-108.542747796E-03
+544.758400E-06,+3.292587914435E+00,-108.542747796E-03
+544.760000E-06,+3.252386896940E+00,-108.542747796E-03
+544.761600E-06,+3.292587914435E+00,-108.542747796E-03
+544.763200E-06,+3.252386896940E+00,-108.542747796E-03
+544.764800E-06,+3.232286401093E+00,-108.542747796E-03
+544.766400E-06,+3.232286401093E+00,-108.542747796E-03
+544.768000E-06,+3.232286401093E+00,-108.542747796E-03
+544.769600E-06,+3.232286401093E+00,-108.542747796E-03
+544.771200E-06,+3.232286401093E+00,-108.542747796E-03
+544.772800E-06,+3.232286401093E+00,-108.542747796E-03
+544.774400E-06,+3.232286401093E+00,-108.542747796E-03
+544.776000E-06,+3.232286401093E+00,-108.542747796E-03
+544.777600E-06,+3.232286401093E+00,-108.542747796E-03
+544.779200E-06,+3.232286401093E+00,-108.542747796E-03
+544.780800E-06,+3.232286401093E+00,-108.542747796E-03
+544.782400E-06,+3.232286401093E+00,-108.542747796E-03
+544.784000E-06,+3.232286401093E+00,-108.542747796E-03
+544.785600E-06,+3.232286401093E+00,-108.542747796E-03
+544.787200E-06,+3.232286401093E+00,-108.542747796E-03
+544.788800E-06,+3.232286401093E+00,-108.542747796E-03
+544.790400E-06,+3.232286401093E+00,-108.542747796E-03
+544.792000E-06,+3.232286401093E+00,-108.542747796E-03
+544.793600E-06,+3.292587914439E+00,-108.542747796E-03
+544.795200E-06,+3.252386896937E+00,-108.542747796E-03
+544.796800E-06,+3.232286401093E+00,-108.542747796E-03
+544.798400E-06,+3.232286401093E+00,-108.542747796E-03
+544.800000E-06,+3.292587914439E+00,-108.542747796E-03
+544.801600E-06,+3.312688410282E+00,-108.542747796E-03
+544.803200E-06,+3.312688410282E+00,-108.542747796E-03
+544.804800E-06,+3.252386896935E+00,-108.542747796E-03
+544.806400E-06,+3.232286401093E+00,-108.542747796E-03
+544.808000E-06,+3.232286401093E+00,-108.542747796E-03
+544.809600E-06,+3.232286401093E+00,-108.542747796E-03
+544.811200E-06,+3.232286401093E+00,-108.542747796E-03
+544.812800E-06,+3.232286401093E+00,-108.542747796E-03
+544.814400E-06,+3.232286401093E+00,-108.542747796E-03
+544.816000E-06,+3.232286401093E+00,-108.542747796E-03
+544.817600E-06,+3.292587914441E+00,-108.542747796E-03
+544.819200E-06,+3.252386896934E+00,-108.542747796E-03
+544.820800E-06,+3.232286401093E+00,-108.542747796E-03
+544.822400E-06,+3.232286401093E+00,-108.542747796E-03
+544.824000E-06,+3.232286401093E+00,-108.542747796E-03
+544.825600E-06,+3.232286401093E+00,-108.542747796E-03
+544.827200E-06,+3.232286401093E+00,-108.542747796E-03
+544.828800E-06,+3.232286401093E+00,-108.542747796E-03
+544.830400E-06,+3.232286401093E+00,-108.542747796E-03
+544.832000E-06,+3.232286401093E+00,-108.542747796E-03
+544.833600E-06,+3.232286401093E+00,-108.542747796E-03
+544.835200E-06,+3.292587914443E+00,-108.542747796E-03
+544.836800E-06,+3.252386896932E+00,-108.542747796E-03
+544.838400E-06,+3.232286401093E+00,-108.542747796E-03
+544.840000E-06,+3.232286401093E+00,-108.542747796E-03
+544.841600E-06,+3.232286401093E+00,-108.542747796E-03
+544.843200E-06,+3.232286401093E+00,-108.542747796E-03
+544.844800E-06,+3.232286401093E+00,-108.542747796E-03
+544.846400E-06,+3.232286401093E+00,-108.542747796E-03
+544.848000E-06,+3.232286401093E+00,-108.542747796E-03
+544.849600E-06,+3.232286401093E+00,-108.542747796E-03
+544.851200E-06,+3.292587914445E+00,-108.542747796E-03
+544.852800E-06,+3.252386896930E+00,-108.542747796E-03
+544.854400E-06,+3.232286401093E+00,-108.542747796E-03
+544.856000E-06,+3.232286401093E+00,-108.542747796E-03
+544.857600E-06,+3.292587914446E+00,-108.542747796E-03
+544.859200E-06,+3.252386896930E+00,-108.542747796E-03
+544.860800E-06,+3.232286401093E+00,-108.542747796E-03
+544.862400E-06,+3.232286401093E+00,-108.542747796E-03
+544.864000E-06,+3.232286401093E+00,-108.542747796E-03
+544.865600E-06,+3.232286401093E+00,-108.542747796E-03
+544.867200E-06,+3.232286401093E+00,-108.542747796E-03
+544.868800E-06,+3.232286401093E+00,-108.542747796E-03
+544.870400E-06,+3.232286401093E+00,-108.542747796E-03
+544.872000E-06,+3.232286401093E+00,-108.542747796E-03
+544.873600E-06,+3.232286401093E+00,-108.027349969E-03
+544.875200E-06,+3.232286401093E+00,-103.904170011E-03
+544.876800E-06,+3.292587914448E+00,-99.780990052E-03
+544.878400E-06,+3.252386896927E+00,-95.657810094E-03
+544.880000E-06,+3.232286401093E+00,-91.534630136E-03
+544.881600E-06,+3.292587914448E+00,-87.411450177E-03
+544.883200E-06,+3.252386896927E+00,-83.288270219E-03
+544.884800E-06,+3.232286401093E+00,-79.165090260E-03
+544.886400E-06,+3.232286401093E+00,-75.041910302E-03
+544.888000E-06,+3.232286401093E+00,-70.918730344E-03
+544.889600E-06,+3.232286401093E+00,-66.795550385E-03
+544.891200E-06,+3.232286401093E+00,-62.672370427E-03
+544.892800E-06,+3.232286401093E+00,-58.549190468E-03
+544.894400E-06,+3.232286401093E+00,-54.426010510E-03
+544.896000E-06,+3.232286401093E+00,-50.302830551E-03
+544.897600E-06,+3.232286401093E+00,-46.179650593E-03
+544.899200E-06,+3.232286401093E+00,-42.056470635E-03
+544.900800E-06,+3.232286401093E+00,-37.933290676E-03
+544.902400E-06,+3.232286401093E+00,-33.810110718E-03
+544.904000E-06,+3.232286401093E+00,-29.686930759E-03
+544.905600E-06,+3.232286401093E+00,-30.717726412E-03
+544.907200E-06,+3.232286401093E+00,-34.840906370E-03
+544.908800E-06,+3.232286401093E+00,-38.964086329E-03
+544.910400E-06,+3.232286401093E+00,-43.087266287E-03
+544.912000E-06,+3.232286401093E+00,-47.210446246E-03
+544.913600E-06,+3.232286401093E+00,-51.333626204E-03
