x-axis,1,REF1
+474.76800E-06,+3.23731152568E+00,+3.19051661593E+00
+474.78400E-06,+3.30766328570E+00,+3.23174841551E+00
+474.80000E-06,+3.23228640109E+00,+3.26370306120E+00
+474.81600E-06,+3.23228640109E+00,+3.22247126162E+00
+474.83200E-06,+3.23228640109E+00,+3.19463979588E+00
+474.84800E-06,+3.23228640109E+00,+3.23587159547E+00
+474.86400E-06,+3.23228640109E+00,+3.25957988124E+00
+474.88000E-06,+3.23228640109E+00,+3.21834808166E+00
+474.89600E-06,+3.23228640109E+00,+3.18793962896E+00
+474.91200E-06,+3.23228640109E+00,+3.18793962896E+00
+474.92800E-06,+3.23228640109E+00,+3.20082456582E+00
+474.94400E-06,+3.23228640109E+00,+3.24205636540E+00
+474.96000E-06,+3.23228640109E+00,+3.25339511131E+00
+474.97600E-06,+3.23228640109E+00,+3.21216331172E+00
+474.99200E-06,+3.22726127651E+00,+3.18793962896E+00
+475.00800E-06,+3.15690951649E+00,+3.18793962896E+00
+475.02400E-06,+3.23228640109E+00,+3.20700933576E+00
+475.04000E-06,+3.23228640109E+00,+3.24824113534E+00
+475.05600E-06,+3.23228640109E+00,+3.24721034137E+00
+475.07200E-06,+3.23228640109E+00,+3.20597854179E+00
+475.08800E-06,+3.22726127651E+00,+3.21113251572E+00
+475.10400E-06,+3.15690951649E+00,+3.25236431530E+00
+475.12000E-06,+3.23228640109E+00,+3.26834163815E+00
+475.13600E-06,+3.23228640109E+00,+3.26834163815E+00
+475.15200E-06,+3.23228640109E+00,+3.24102557143E+00
+475.16800E-06,+3.23228640109E+00,+3.19979377185E+00
+475.18400E-06,+3.23228640109E+00,+3.21731728565E+00
+475.20000E-06,+3.23228640109E+00,+3.25854908524E+00
+475.21600E-06,+3.23228640109E+00,+3.23690239147E+00
+475.23200E-06,+3.23228640109E+00,+3.19567059189E+00
+475.24800E-06,+3.23228640109E+00,+3.18793962896E+00
+475.26400E-06,+3.23228640109E+00,+3.18793962896E+00
+475.28000E-06,+3.23228640109E+00,+3.18793962896E+00
+475.29600E-06,+3.23228640109E+00,+3.18793962896E+00
+475.31200E-06,+3.23228640109E+00,+3.18793962896E+00
+475.32800E-06,+3.23228640109E+00,+3.18793962896E+00
+475.34400E-06,+3.23228640109E+00,+3.22762523555E+00
+475.36000E-06,+3.23228640109E+00,+3.26782624116E+00
+475.37600E-06,+3.23228640109E+00,+3.22659444158E+00
+475.39200E-06,+3.23228640109E+00,+3.19051661592E+00
+475.40800E-06,+3.23228640109E+00,+3.23174841551E+00
+475.42400E-06,+3.23228640109E+00,+3.26370306120E+00
+475.44000E-06,+3.23228640109E+00,+3.22247126162E+00
+475.45600E-06,+3.23228640109E+00,+3.18793962896E+00
+475.47200E-06,+3.23228640109E+00,+3.18793962896E+00
+475.48800E-06,+3.23228640109E+00,+3.19670138586E+00
+475.50400E-06,+3.23228640109E+00,+3.23793318544E+00
+475.52000E-06,+3.23228640109E+00,+3.25751829127E+00
+475.53600E-06,+3.23228640109E+00,+3.21628649168E+00
+475.55200E-06,+3.23228640109E+00,+3.20082456582E+00
+475.56800E-06,+3.23228640109E+00,+3.24205636540E+00
+475.58400E-06,+3.23228640109E+00,+3.25339511131E+00
+475.60000E-06,+3.23228640109E+00,+3.21216331172E+00
+475.61600E-06,+3.23228640109E+00,+3.20494774578E+00
+475.63200E-06,+3.23228640109E+00,+3.24617954536E+00
+475.64800E-06,+3.23228640109E+00,+3.24927193135E+00
+475.66400E-06,+3.23228640109E+00,+3.20804013177E+00
+475.68000E-06,+3.23228640109E+00,+3.18793962896E+00
+475.69600E-06,+3.23228640109E+00,+3.18793962896E+00
+475.71200E-06,+3.23228640109E+00,+3.18793962896E+00
+475.72800E-06,+3.23228640109E+00,+3.18793962896E+00
+475.74400E-06,+3.23228640109E+00,+3.18793962896E+00
+475.76000E-06,+3.22726127651E+00,+3.18793962896E+00
+475.77600E-06,+3.15690951648E+00,+3.18793962896E+00
+475.79200E-06,+3.23228640109E+00,+3.18793962896E+00
+475.80800E-06,+3.23228640109E+00,+3.18793962896E+00
+475.82400E-06,+3.23228640109E+00,+3.18793962896E+00
+475.84000E-06,+3.23228640109E+00,+3.18793962896E+00
+475.85600E-06,+3.23228640109E+00,+3.18793962896E+00
+475.87200E-06,+3.23228640109E+00,+3.22144046561E+00
+475.88800E-06,+3.23228640109E+00,+3.26267226519E+00
+475.90400E-06,+3.23228640109E+00,+3.26834163815E+00
+475.92000E-06,+3.23228640109E+00,+3.26834163815E+00
+475.93600E-06,+3.23228640109E+00,+3.26834163815E+00
+475.95200E-06,+3.23228640109E+00,+3.26834163815E+00
+475.96800E-06,+3.23228640109E+00,+3.26834163815E+00
+475.98400E-06,+3.23228640109E+00,+3.26834163815E+00
+476.00000E-06,+3.23228640109E+00,+3.26834163815E+00
+476.01600E-06,+3.23228640109E+00,+3.26576465119E+00
+476.03200E-06,+3.23228640109E+00,+3.22453285160E+00
+476.04800E-06,+3.23228640109E+00,+3.18793962896E+00
+476.06400E-06,+3.23228640109E+00,+3.18793962896E+00
+476.08000E-06,+3.23228640109E+00,+3.19463979588E+00
+476.09600E-06,+3.23228640109E+00,+3.23587159546E+00
+476.11200E-06,+3.23228640109E+00,+3.25957988125E+00
+476.12800E-06,+3.23228640109E+00,+3.21834808166E+00
+476.14400E-06,+3.23228640109E+00,+3.19876297584E+00
+476.16000E-06,+3.23228640109E+00,+3.23999477542E+00
+476.17600E-06,+3.23228640109E+00,+3.26834163815E+00
+476.19200E-06,+3.23228640109E+00,+3.26834163815E+00
+476.20800E-06,+3.23228640109E+00,+3.26834163815E+00
+476.22400E-06,+3.23228640109E+00,+3.26834163815E+00
+476.24000E-06,+3.23228640109E+00,+3.26834163815E+00
+476.25600E-06,+3.23228640109E+00,+3.26834163815E+00
+476.27200E-06,+3.23228640109E+00,+3.26834163815E+00
+476.28800E-06,+3.23228640109E+00,+3.26834163815E+00
+476.30400E-06,+3.23228640109E+00,+3.26834163815E+00
+476.32000E-06,+3.23228640109E+00,+3.26834163815E+00
+476.33600E-06,+3.23228640109E+00,+3.26834163815E+00
+476.35200E-06,+3.23228640109E+00,+3.26834163815E+00
+476.36800E-06,+3.23228640109E+00,+3.26834163815E+00
+476.38400E-06,+3.23228640109E+00,+3.26834163815E+00
+476.40000E-06,+3.23228640109E+00,+3.26834163815E+00
+476.41600E-06,+3.23228640109E+00,+3.26834163815E+00
+476.43200E-06,+3.23228640109E+00,+3.23896398146E+00
+476.44800E-06,+3.23228640109E+00,+3.19773218187E+00
+476.46400E-06,+3.23228640109E+00,+3.21937887563E+00
+476.48000E-06,+3.23228640109E+00,+3.26061067521E+00
+476.49600E-06,+3.23228640109E+00,+3.23484080150E+00
+476.51200E-06,+3.23228640109E+00,+3.19360900191E+00
+476.52800E-06,+3.23731152567E+00,+3.18793962896E+00
+476.54400E-06,+3.30766328571E+00,+3.18793962896E+00
+476.56000E-06,+3.23228640109E+00,+3.22556364557E+00
+476.57600E-06,+3.23228640109E+00,+3.26679544515E+00
+476.59200E-06,+3.23228640109E+00,+3.22865603156E+00
+476.60800E-06,+3.23228640109E+00,+3.18845502594E+00
+476.62400E-06,+3.23228640109E+00,+3.22968682552E+00
+476.64000E-06,+3.23228640109E+00,+3.26834163815E+00
+476.65600E-06,+3.23228640109E+00,+3.26834163815E+00
+476.67200E-06,+3.23228640109E+00,+3.26834163815E+00
+476.68800E-06,+3.23228640109E+00,+3.26834163815E+00
+476.70400E-06,+3.23228640109E+00,+3.26164147123E+00
+476.72000E-06,+3.23228640109E+00,+3.22040967164E+00
+476.73600E-06,+3.23228640109E+00,+3.19670138586E+00
+476.75200E-06,+3.23228640109E+00,+3.23793318544E+00
+476.76800E-06,+3.23228640109E+00,+3.26834163815E+00
+476.78400E-06,+3.23228640109E+00,+3.26834163815E+00
+476.80000E-06,+3.23228640109E+00,+3.26834163815E+00
+476.81600E-06,+3.23731152567E+00,+3.26834163815E+00
+476.83200E-06,+3.30766328571E+00,+3.26834163815E+00
+476.84800E-06,+3.23228640109E+00,+3.26834163815E+00
+476.86400E-06,+3.23228640109E+00,+3.25133352133E+00
+476.88000E-06,+3.23228640109E+00,+3.21010172175E+00
+476.89600E-06,+3.23228640109E+00,+3.18793962896E+00
+476.91200E-06,+3.23228640109E+00,+3.18793962896E+00
+476.92800E-06,+3.23228640109E+00,+3.20907092573E+00
+476.94400E-06,+3.23228640109E+00,+3.25030272532E+00
+476.96000E-06,+3.23228640109E+00,+3.24514875140E+00
+476.97600E-06,+3.23228640109E+00,+3.20391695181E+00
+476.99200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.00800E-06,+3.23228640109E+00,+3.18793962896E+00
+477.02400E-06,+3.23228640109E+00,+3.18793962896E+00
+477.04000E-06,+3.23228640109E+00,+3.18793962896E+00
+477.05600E-06,+3.23228640109E+00,+3.18793962896E+00
+477.07200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.08800E-06,+3.23228640109E+00,+3.21937887563E+00
+477.10400E-06,+3.23228640109E+00,+3.26061067521E+00
+477.12000E-06,+3.23228640109E+00,+3.26834163815E+00
+477.13600E-06,+3.23228640109E+00,+3.26834163815E+00
+477.15200E-06,+3.23228640109E+00,+3.26834163815E+00
+477.16800E-06,+3.23228640109E+00,+3.26834163815E+00
+477.18400E-06,+3.23228640109E+00,+3.26834163815E+00
+477.20000E-06,+3.23228640109E+00,+3.26834163815E+00
+477.21600E-06,+3.23228640109E+00,+3.22865603156E+00
+477.23200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.24800E-06,+3.23228640109E+00,+3.18793962896E+00
+477.26400E-06,+3.23228640109E+00,+3.18793962896E+00
+477.28000E-06,+3.23228640109E+00,+3.18793962896E+00
+477.29600E-06,+3.23228640109E+00,+3.18793962896E+00
+477.31200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.32800E-06,+3.23228640109E+00,+3.19463979588E+00
+477.34400E-06,+3.23731152566E+00,+3.23587159546E+00
+477.36000E-06,+3.30766328571E+00,+3.26834163815E+00
+477.37600E-06,+3.23228640109E+00,+3.26834163815E+00
+477.39200E-06,+3.23228640109E+00,+3.26834163815E+00
+477.40800E-06,+3.23228640109E+00,+3.26834163815E+00
+477.42400E-06,+3.23228640109E+00,+3.25545670129E+00
+477.44000E-06,+3.23228640109E+00,+3.21422490171E+00
+477.45600E-06,+3.23228640109E+00,+3.18793962896E+00
+477.47200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.48800E-06,+3.23228640109E+00,+3.18793962896E+00
+477.50400E-06,+3.23228640109E+00,+3.18793962896E+00
+477.52000E-06,+3.23228640109E+00,+3.18793962896E+00
+477.53600E-06,+3.23228640109E+00,+3.18793962896E+00
+477.55200E-06,+3.23228640109E+00,+3.20907092573E+00
+477.56800E-06,+3.23228640109E+00,+3.25030272531E+00
+477.58400E-06,+3.23228640109E+00,+3.26834163815E+00
+477.60000E-06,+3.23228640109E+00,+3.26834163815E+00
+477.61600E-06,+3.23228640109E+00,+3.26834163815E+00
+477.63200E-06,+3.23228640109E+00,+3.26834163815E+00
+477.64800E-06,+3.23228640109E+00,+3.26834163815E+00
+477.66400E-06,+3.23228640109E+00,+3.26834163815E+00
+477.68000E-06,+3.23228640109E+00,+3.26834163815E+00
+477.69600E-06,+3.23228640109E+00,+3.26834163815E+00
+477.71200E-06,+3.23228640109E+00,+3.23690239148E+00
+477.72800E-06,+3.23228640109E+00,+3.19567059190E+00
+477.74400E-06,+3.23228640109E+00,+3.22144046560E+00
+477.76000E-06,+3.23228640109E+00,+3.26267226519E+00
+477.77600E-06,+3.23228640109E+00,+3.23277921152E+00
+477.79200E-06,+3.23228640109E+00,+3.19154741194E+00
+477.80800E-06,+3.23228640109E+00,+3.18793962896E+00
+477.82400E-06,+3.23228640109E+00,+3.18793962896E+00
+477.84000E-06,+3.23228640109E+00,+3.18793962896E+00
+477.85600E-06,+3.23228640109E+00,+3.18793962896E+00
+477.87200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.88800E-06,+3.23228640109E+00,+3.18793962896E+00
+477.90400E-06,+3.23228640109E+00,+3.18793962896E+00
+477.92000E-06,+3.23228640109E+00,+3.18793962896E+00
+477.93600E-06,+3.23228640109E+00,+3.18793962896E+00
+477.95200E-06,+3.23228640109E+00,+3.18793962896E+00
+477.96800E-06,+3.23731152566E+00,+3.18793962896E+00
+477.98400E-06,+3.30766328572E+00,+3.19670138585E+00
+478.00000E-06,+3.23228640109E+00,+3.23793318544E+00
+478.01600E-06,+3.23228640109E+00,+3.26834163815E+00
+478.03200E-06,+3.22726127653E+00,+3.26834163815E+00
+478.04800E-06,+3.15690951647E+00,+3.25545670130E+00
+478.06400E-06,+3.23228640109E+00,+3.21422490171E+00
+478.08000E-06,+3.23228640109E+00,+3.20288615579E+00
+478.09600E-06,+3.23228640109E+00,+3.24411795537E+00
+478.11200E-06,+3.23228640109E+00,+3.26834163815E+00
+478.12800E-06,+3.23228640109E+00,+3.26834163815E+00
+478.14400E-06,+3.23228640109E+00,+3.26834163815E+00
+478.16000E-06,+3.23228640109E+00,+3.26834163815E+00
+478.17600E-06,+3.23228640109E+00,+3.24721034138E+00
+478.19200E-06,+3.23228640109E+00,+3.20597854179E+00
+478.20800E-06,+3.23228640109E+00,+3.21113251571E+00
+478.22400E-06,+3.23228640109E+00,+3.25236431529E+00
+478.24000E-06,+3.23228640109E+00,+3.26834163815E+00
+478.25600E-06,+3.23228640109E+00,+3.26834163815E+00
+478.27200E-06,+3.23228640109E+00,+3.26834163815E+00
+478.28800E-06,+3.23228640109E+00,+3.26834163815E+00
+478.30400E-06,+3.23228640109E+00,+3.26834163815E+00
+478.32000E-06,+3.23731152566E+00,+3.26834163815E+00
+478.33600E-06,+3.30766328572E+00,+3.26834163815E+00
+478.35200E-06,+3.23228640109E+00,+3.26834163815E+00
+478.36800E-06,+3.23228640109E+00,+3.26834163815E+00
+478.38400E-06,+3.22726127653E+00,+3.26834163815E+00
+478.40000E-06,+3.15690951647E+00,+3.26834163815E+00
+478.41600E-06,+3.23228640109E+00,+3.26834163815E+00
+478.43200E-06,+3.23228640109E+00,+3.26834163815E+00
+478.44800E-06,+3.23228640109E+00,+3.26834163815E+00
+478.46400E-06,+3.23228640109E+00,+3.22865603157E+00
+478.48000E-06,+3.23228640109E+00,+3.18793962896E+00
+478.49600E-06,+3.23228640109E+00,+3.18793962896E+00
+478.51200E-06,+3.23228640109E+00,+3.19051661591E+00
+478.52800E-06,+3.23228640109E+00,+3.23174841550E+00
+478.54400E-06,+3.23228640109E+00,+3.26834163815E+00
+478.56000E-06,+3.23228640109E+00,+3.26834163815E+00
+478.57600E-06,+3.23228640109E+00,+3.26834163815E+00
+478.59200E-06,+3.22726127653E+00,+3.26834163815E+00
+478.60800E-06,+3.15690951647E+00,+3.25957988126E+00
+478.62400E-06,+3.23228640109E+00,+3.21834808167E+00
+478.64000E-06,+3.23228640109E+00,+3.18793962896E+00
+478.65600E-06,+3.23228640109E+00,+3.18793962896E+00
+478.67200E-06,+3.23228640109E+00,+3.20082456581E+00
+478.68800E-06,+3.23228640109E+00,+3.24205636539E+00
+478.70400E-06,+3.23228640109E+00,+3.26834163815E+00
+478.72000E-06,+3.23228640109E+00,+3.26834163815E+00
+478.73600E-06,+3.23228640109E+00,+3.25133352134E+00
+478.75200E-06,+3.23228640109E+00,+3.21010172175E+00
+478.76800E-06,+3.23228640109E+00,+3.18793962896E+00
+478.78400E-06,+3.23228640109E+00,+3.18793962896E+00
+478.80000E-06,+3.23228640109E+00,+3.18793962896E+00
+478.81600E-06,+3.23228640109E+00,+3.18793962896E+00
+478.83200E-06,+3.23228640109E+00,+3.18793962896E+00
+478.84800E-06,+3.23228640109E+00,+3.18793962896E+00
+478.86400E-06,+3.23228640109E+00,+3.21319410568E+00
+478.88000E-06,+3.23228640109E+00,+3.25442590527E+00
+478.89600E-06,+3.23228640109E+00,+3.26834163815E+00
+478.91200E-06,+3.23228640109E+00,+3.26834163815E+00
+478.92800E-06,+3.23228640109E+00,+3.23896398146E+00
+478.94400E-06,+3.23228640109E+00,+3.19773218188E+00
+478.96000E-06,+3.23228640109E+00,+3.18793962896E+00
+478.97600E-06,+3.23228640109E+00,+3.18793962896E+00
+478.99200E-06,+3.23228640109E+00,+3.18793962896E+00
+479.00800E-06,+3.23228640109E+00,+3.18793962896E+00
+479.02400E-06,+3.23228640109E+00,+3.18793962896E+00
+479.04000E-06,+3.23228640109E+00,+3.18793962896E+00
+479.05600E-06,+3.23228640109E+00,+3.22556364556E+00
+479.07200E-06,+3.23228640109E+00,+3.26679544514E+00
+479.08800E-06,+3.23228640109E+00,+3.26834163815E+00
+479.10400E-06,+3.23228640109E+00,+3.26782624117E+00
+479.12000E-06,+3.23228640109E+00,+3.22659444159E+00
+479.13600E-06,+3.23228640109E+00,+3.19051661591E+00
+479.15200E-06,+3.23228640109E+00,+3.23174841550E+00
+479.16800E-06,+3.23228640109E+00,+3.26834163815E+00
+479.18400E-06,+3.23228640109E+00,+3.26834163815E+00
+479.20000E-06,+3.23228640109E+00,+3.26834163815E+00
+479.21600E-06,+3.23228640109E+00,+3.26834163815E+00
+479.23200E-06,+3.23228640109E+00,+3.26834163815E+00
+479.24800E-06,+3.23228640109E+00,+3.26834163815E+00
+479.26400E-06,+3.23228640109E+00,+3.26834163815E+00
+479.28000E-06,+3.23228640109E+00,+3.26834163815E+00
+479.29600E-06,+3.23228640109E+00,+3.25545670130E+00
+479.31200E-06,+3.23228640109E+00,+3.21422490172E+00
+479.32800E-06,+3.22726127654E+00,+3.20288615579E+00
+479.34400E-06,+3.15690951646E+00,+3.24411795537E+00
+479.36000E-06,+3.23228640109E+00,+3.26834163815E+00
+479.37600E-06,+3.23228640109E+00,+3.26834163815E+00
+479.39200E-06,+3.23228640109E+00,+3.24927193136E+00
+479.40800E-06,+3.23228640109E+00,+3.20804013178E+00
+479.42400E-06,+3.23228640109E+00,+3.18793962896E+00
+479.44000E-06,+3.23228640109E+00,+3.18793962896E+00
+479.45600E-06,+3.23228640109E+00,+3.21113251570E+00
+479.47200E-06,+3.23228640109E+00,+3.25236431529E+00
+479.48800E-06,+3.23228640109E+00,+3.26834163815E+00
+479.50400E-06,+3.22726127654E+00,+3.26834163815E+00
+479.52000E-06,+3.15690951646E+00,+3.24102557145E+00
+479.53600E-06,+3.23228640109E+00,+3.19979377186E+00
+479.55200E-06,+3.23228640109E+00,+3.18793962896E+00
+479.56800E-06,+3.23228640109E+00,+3.18793962896E+00
+479.58400E-06,+3.23228640109E+00,+3.21937887562E+00
+479.60000E-06,+3.23228640109E+00,+3.26061067520E+00
+479.61600E-06,+3.23228640109E+00,+3.23484080151E+00
+479.63200E-06,+3.23228640109E+00,+3.19360900192E+00
+479.64800E-06,+3.23228640109E+00,+3.18793962896E+00
+479.66400E-06,+3.23228640109E+00,+3.18793962896E+00
+479.68000E-06,+3.23228640109E+00,+3.22556364556E+00
+479.69600E-06,+3.23228640109E+00,+3.26679544514E+00
+479.71200E-06,+3.23228640109E+00,+3.22865603157E+00
+479.72800E-06,+3.23228640109E+00,+3.18845502593E+00
+479.74400E-06,+3.23228640109E+00,+3.22968682551E+00
+479.76000E-06,+3.23228640109E+00,+3.26576465120E+00
+479.77600E-06,+3.23228640109E+00,+3.22453285161E+00
+479.79200E-06,+3.23228640109E+00,+3.18793962896E+00
+479.80800E-06,+3.23228640109E+00,+3.18793962896E+00
+479.82400E-06,+3.23228640109E+00,+3.19463979587E+00
+479.84000E-06,+3.23228640109E+00,+3.23587159545E+00
+479.85600E-06,+3.23228640109E+00,+3.26834163815E+00
+479.87200E-06,+3.23228640109E+00,+3.26834163815E+00
+479.88800E-06,+3.23228640109E+00,+3.26834163815E+00
+479.90400E-06,+3.23228640109E+00,+3.26834163815E+00
+479.92000E-06,+3.23228640109E+00,+3.26834163815E+00
+479.93600E-06,+3.23228640109E+00,+3.26834163815E+00
+479.95200E-06,+3.23228640109E+00,+3.25339511132E+00
+479.96800E-06,+3.23228640109E+00,+3.21216331174E+00
+479.98400E-06,+3.23228640109E+00,+3.18793962896E+00
+480.00000E-06,+3.23228640109E+00,+3.18793962896E+00
+480.01600E-06,+3.23228640109E+00,+3.20700933574E+00
+480.03200E-06,+3.23228640109E+00,+3.24824113533E+00
+480.04800E-06,+3.23731152565E+00,+3.24721034138E+00
+480.06400E-06,+3.30766328573E+00,+3.20597854180E+00
+480.08000E-06,+3.23228640109E+00,+3.21113251570E+00
+480.09600E-06,+3.23228640109E+00,+3.25236431529E+00
+480.11200E-06,+3.23228640109E+00,+3.26834163815E+00
+480.12800E-06,+3.23731152565E+00,+3.26834163815E+00
+480.14400E-06,+3.30766328573E+00,+3.26834163815E+00
+480.16000E-06,+3.23228640109E+00,+3.26834163815E+00
+480.17600E-06,+3.23228640109E+00,+3.26834163815E+00
+480.19200E-06,+3.23228640109E+00,+3.26834163815E+00
+480.20800E-06,+3.23228640109E+00,+3.23690239149E+00
+480.22400E-06,+3.23228640109E+00,+3.19567059191E+00
+480.24000E-06,+3.23228640109E+00,+3.22144046560E+00
+480.25600E-06,+3.23228640109E+00,+3.26267226518E+00
+480.27200E-06,+3.23228640109E+00,+3.23277921153E+00
+480.28800E-06,+3.23228640109E+00,+3.19154741195E+00
+480.30400E-06,+3.23228640109E+00,+3.18793962896E+00
+480.32000E-06,+3.23228640109E+00,+3.18793962896E+00
+480.33600E-06,+3.23228640109E+00,+3.18793962896E+00
+480.35200E-06,+3.23228640109E+00,+3.18845502593E+00
+480.36800E-06,+3.23228640109E+00,+3.22968682551E+00
+480.38400E-06,+3.23228640109E+00,+3.26576465120E+00
+480.40000E-06,+3.23228640109E+00,+3.22453285161E+00
+480.41600E-06,+3.23228640109E+00,+3.18793962896E+00
+480.43200E-06,+3.23228640109E+00,+3.18793962896E+00
+480.44800E-06,+3.23228640109E+00,+3.19463979587E+00
+480.46400E-06,+3.23228640109E+00,+3.23587159545E+00
+480.48000E-06,+3.23228640109E+00,+3.25957988126E+00
+480.49600E-06,+3.23228640109E+00,+3.21834808168E+00
+480.51200E-06,+3.23228640109E+00,+3.19876297582E+00
+480.52800E-06,+3.23228640109E+00,+3.23999477541E+00
+480.54400E-06,+3.23228640109E+00,+3.25545670130E+00
+480.56000E-06,+3.23228640109E+00,+3.21422490172E+00
+480.57600E-06,+3.23228640109E+00,+3.20288615578E+00
+480.59200E-06,+3.23228640109E+00,+3.24411795537E+00
+480.60800E-06,+3.23228640109E+00,+3.26834163815E+00
+480.62400E-06,+3.23228640109E+00,+3.26834163815E+00
+480.64000E-06,+3.23228640109E+00,+3.26834163815E+00
+480.65600E-06,+3.23228640109E+00,+3.26834163815E+00
+480.67200E-06,+3.23228640109E+00,+3.26834163815E+00
+480.68800E-06,+3.23228640109E+00,+3.26834163815E+00
+480.70400E-06,+3.23228640109E+00,+3.26834163815E+00
+480.72000E-06,+3.23228640109E+00,+3.26834163815E+00
+480.73600E-06,+3.23228640109E+00,+3.24308716143E+00
+480.75200E-06,+3.23228640109E+00,+3.20185536184E+00
+480.76800E-06,+3.23228640109E+00,+3.18793962896E+00
+480.78400E-06,+3.23228640109E+00,+3.18793962896E+00
+480.80000E-06,+3.23228640109E+00,+3.18793962896E+00
+480.81600E-06,+3.23228640109E+00,+3.18793962896E+00
+480.83200E-06,+3.23228640109E+00,+3.21937887562E+00
+480.84800E-06,+3.23228640109E+00,+3.26061067520E+00
+480.86400E-06,+3.23228640109E+00,+3.23484080151E+00
+480.88000E-06,+3.23228640109E+00,+3.19360900193E+00
+480.89600E-06,+3.23228640109E+00,+3.22350205557E+00
+480.91200E-06,+3.23228640109E+00,+3.26473385516E+00
+480.92800E-06,+3.23228640109E+00,+3.23071762155E+00
+480.94400E-06,+3.23228640109E+00,+3.18948582197E+00
+480.96000E-06,+3.23228640109E+00,+3.22762523553E+00
+480.97600E-06,+3.23228640109E+00,+3.26782624118E+00
+480.99200E-06,+3.23228640109E+00,+3.22659444160E+00
+481.00800E-06,+3.23228640109E+00,+3.18793962896E+00
+481.02400E-06,+3.23228640109E+00,+3.18793962896E+00
+481.04000E-06,+3.23228640109E+00,+3.19257820589E+00
+481.05600E-06,+3.23228640109E+00,+3.23381000547E+00
+481.07200E-06,+3.23228640109E+00,+3.26164147124E+00
+481.08800E-06,+3.23228640109E+00,+3.22040967166E+00
+481.10400E-06,+3.23228640109E+00,+3.19670138584E+00
+481.12000E-06,+3.23731152564E+00,+3.23793318543E+00
+481.13600E-06,+3.30766328574E+00,+3.25751829128E+00
+481.15200E-06,+3.23228640109E+00,+3.21628649170E+00
+481.16800E-06,+3.23228640109E+00,+3.20082456580E+00
+481.18400E-06,+3.23228640109E+00,+3.24205636539E+00
+481.20000E-06,+3.23228640109E+00,+3.25339511133E+00
+481.21600E-06,+3.23228640109E+00,+3.21216331174E+00
+481.23200E-06,+3.23228640109E+00,+3.18793962896E+00
+481.24800E-06,+3.23228640109E+00,+3.18793962896E+00
+481.26400E-06,+3.23228640109E+00,+3.18793962896E+00
+481.28000E-06,+3.23228640109E+00,+3.18793962896E+00
+481.29600E-06,+3.23228640109E+00,+3.20907092572E+00
+481.31200E-06,+3.23228640109E+00,+3.25030272530E+00
+481.32800E-06,+3.23228640109E+00,+3.26834163815E+00
+481.34400E-06,+3.23228640109E+00,+3.26834163815E+00
+481.36000E-06,+3.23228640109E+00,+3.24308716143E+00
+481.37600E-06,+3.23228640109E+00,+3.20185536185E+00
+481.39200E-06,+3.23228640109E+00,+3.18793962896E+00
+481.40800E-06,+3.23228640109E+00,+3.18793962896E+00
+481.42400E-06,+3.23228640109E+00,+3.18793962896E+00
+481.44000E-06,+3.23228640109E+00,+3.18793962896E+00
+481.45600E-06,+3.23228640109E+00,+3.18793962896E+00
+481.47200E-06,+3.23228640109E+00,+3.18793962896E+00
+481.48800E-06,+3.23228640109E+00,+3.18793962896E+00
+481.50400E-06,+3.23228640109E+00,+3.18793962896E+00
+481.52000E-06,+3.23228640109E+00,+3.22350205557E+00
+481.53600E-06,+3.23228640109E+00,+3.26473385516E+00
+481.55200E-06,+3.23228640109E+00,+3.23071762156E+00
+481.56800E-06,+3.23228640109E+00,+3.18948582197E+00
+481.58400E-06,+3.23228640109E+00,+3.22762523553E+00
+481.60000E-06,+3.23228640109E+00,+3.26782624118E+00
+481.61600E-06,+3.23228640109E+00,+3.22659444160E+00
+481.63200E-06,+3.23228640109E+00,+3.19051661590E+00
+481.64800E-06,+3.23228640109E+00,+3.23174841549E+00
+481.66400E-06,+3.23731152564E+00,+3.26834163815E+00
+481.68000E-06,+3.30766328574E+00,+3.26834163815E+00
+481.69600E-06,+3.23228640109E+00,+3.26834163815E+00
+481.71200E-06,+3.23228640109E+00,+3.26834163815E+00
+481.72800E-06,+3.23228640109E+00,+3.25957988127E+00
+481.74400E-06,+3.23228640109E+00,+3.21834808168E+00
+481.76000E-06,+3.23228640109E+00,+3.18793962896E+00
+481.77600E-06,+3.22726127655E+00,+3.18793962896E+00
+481.79200E-06,+3.15690951645E+00,+3.20082456580E+00
+481.80800E-06,+3.23228640109E+00,+3.24205636538E+00
+481.82400E-06,+3.23228640109E+00,+3.26834163815E+00
+481.84000E-06,+3.23228640109E+00,+3.26834163815E+00
+481.85600E-06,+3.23228640109E+00,+3.26834163815E+00
+481.87200E-06,+3.23228640109E+00,+3.26834163815E+00
+481.88800E-06,+3.23228640109E+00,+3.24927193137E+00
+481.90400E-06,+3.23228640109E+00,+3.20804013179E+00
+481.92000E-06,+3.23228640109E+00,+3.18793962896E+00
+481.93600E-06,+3.23228640109E+00,+3.18793962896E+00
+481.95200E-06,+3.23228640109E+00,+3.18793962896E+00
+481.96800E-06,+3.23228640109E+00,+3.18793962896E+00
